"subj","wordNo","readTimes","word","item","quant","pred","itemtype"
"subj30",7,570,"right","filler-item8",NA,NA,"filler"
"subj30",8,475,"before","filler-item8",NA,NA,"filler"
"subj30",9,455,"the","filler-item8",NA,NA,"filler"
"subj30",10,965,"holidays.","filler-item8",NA,NA,"filler"
"subj30",1,477,"All","filler-item16",NA,NA,"filler"
"subj30",2,586,"insects","filler-item16",NA,NA,"filler"
"subj30",3,588,"studied","filler-item16",NA,NA,"filler"
"subj30",4,476,"in","filler-item16",NA,NA,"filler"
"subj30",5,408,"the","filler-item16",NA,NA,"filler"
"subj30",6,438,"lab","filler-item16",NA,NA,"filler"
"subj30",7,513,"here","filler-item16",NA,NA,"filler"
"subj30",8,486,"have","filler-item16",NA,NA,"filler"
"subj30",9,548,"potentially","filler-item16",NA,NA,"filler"
"subj30",10,509,"fatal","filler-item16",NA,NA,"filler"
"subj30",11,777,"poisons.","filler-item16",NA,NA,"filler"
"subj30",1,350,"A","filler-item24",NA,NA,"filler"
"subj30",2,455,"burglar","filler-item24",NA,NA,"filler"
"subj30",3,525,"tried","filler-item24",NA,NA,"filler"
"subj30",4,425,"to","filler-item24",NA,NA,"filler"
"subj30",5,486,"fight","filler-item24",NA,NA,"filler"
"subj30",6,507,"with","filler-item24",NA,NA,"filler"
"subj30",7,539,"a","filler-item24",NA,NA,"filler"
"subj30",8,600,"policeman","filler-item24",NA,NA,"filler"
"subj30",9,529,"last","filler-item24",NA,NA,"filler"
"subj30",10,492,"Friday","filler-item24",NA,NA,"filler"
"subj30",11,462,"and","filler-item24",NA,NA,"filler"
"subj30",12,428,"the","filler-item24",NA,NA,"filler"
"subj30",13,506,"policeman","filler-item24",NA,NA,"filler"
"subj30",14,568,"arrested","filler-item24",NA,NA,"filler"
"subj30",15,743,"him.","filler-item24",NA,NA,"filler"
"subj30",1,336,"The","filler-item19",NA,NA,"filler"
"subj30",2,419,"mothers","filler-item19",NA,NA,"filler"
"subj30",3,473,"ran","filler-item19",NA,NA,"filler"
"subj30",4,610,"themselves","filler-item19",NA,NA,"filler"
"subj30",5,634,"ragged","filler-item19",NA,NA,"filler"
"subj30",6,572,"chasing","filler-item19",NA,NA,"filler"
"subj30",7,461,"their","filler-item19",NA,NA,"filler"
"subj30",8,621,"toddlers.","filler-item19",NA,NA,"filler"
"subj30",1,430,"No","filler-item18",NA,NA,"filler"
"subj30",2,690,"tornadoes","filler-item18",NA,NA,"filler"
"subj30",3,955,"threatened","filler-item18",NA,NA,"filler"
"subj30",4,620,"more","filler-item18",NA,NA,"filler"
"subj30",5,555,"than","filler-item18",NA,NA,"filler"
"subj30",6,575,"two","filler-item18",NA,NA,"filler"
"subj30",7,570,"villages","filler-item18",NA,NA,"filler"
"subj30",8,655,"last","filler-item18",NA,NA,"filler"
"subj30",9,615,"year.","filler-item18",NA,NA,"filler"
"subj30",1,395,"A","filler-item9",NA,NA,"filler"
"subj30",2,475,"kid","filler-item9",NA,NA,"filler"
"subj30",3,505,"broke","filler-item9",NA,NA,"filler"
"subj30",4,520,"his","filler-item9",NA,NA,"filler"
"subj30",5,540,"piggy","filler-item9",NA,NA,"filler"
"subj30",6,530,"bank","filler-item9",NA,NA,"filler"
"subj30",7,525,"open","filler-item9",NA,NA,"filler"
"subj30",8,585,"and","filler-item9",NA,NA,"filler"
"subj30",9,575,"collected","filler-item9",NA,NA,"filler"
"subj30",10,431,"all","filler-item9",NA,NA,"filler"
"subj30",11,375,"his","filler-item9",NA,NA,"filler"
"subj30",12,875,"treasures.","filler-item9",NA,NA,"filler"
"subj30",1,355,"The","filler-item1",NA,NA,"filler"
"subj30",2,400,"plants","filler-item1",NA,NA,"filler"
"subj30",3,416,"in","filler-item1",NA,NA,"filler"
"subj30",4,350,"the","filler-item1",NA,NA,"filler"
"subj30",5,365,"front","filler-item1",NA,NA,"filler"
"subj30",6,420,"yard","filler-item1",NA,NA,"filler"
"subj30",7,475,"blossomed","filler-item1",NA,NA,"filler"
"subj30",8,430,"red","filler-item1",NA,NA,"filler"
"subj30",9,565,"yesterday","filler-item1",NA,NA,"filler"
"subj30",10,680,"morning.","filler-item1",NA,NA,"filler"
"subj30",1,405,"Every","filler-item11",NA,NA,"filler"
"subj30",2,485,"violin","filler-item11",NA,NA,"filler"
"subj30",3,436,"in","filler-item11",NA,NA,"filler"
"subj30",4,379,"this","filler-item11",NA,NA,"filler"
"subj30",5,461,"orchestra","filler-item11",NA,NA,"filler"
"subj30",6,486,"is","filler-item11",NA,NA,"filler"
"subj30",7,565,"made","filler-item11",NA,NA,"filler"
"subj30",8,429,"by","filler-item11",NA,NA,"filler"
"subj30",9,535,"European","filler-item11",NA,NA,"filler"
"subj30",10,620,"craftsmen.","filler-item11",NA,NA,"filler"
"subj30",1,413,"Last","filler-item22",NA,NA,"filler"
"subj30",2,476,"summer%2C","filler-item22",NA,NA,"filler"
"subj30",3,475,"only","filler-item22",NA,NA,"filler"
"subj30",4,430,"one","filler-item22",NA,NA,"filler"
"subj30",5,536,"journalist","filler-item22",NA,NA,"filler"
"subj30",6,457,"was","filler-item22",NA,NA,"filler"
"subj30",7,505,"allowed","filler-item22",NA,NA,"filler"
"subj30",8,494,"to","filler-item22",NA,NA,"filler"
"subj30",9,632,"interview","filler-item22",NA,NA,"filler"
"subj30",10,551,"each","filler-item22",NA,NA,"filler"
"subj30",11,559,"famous","filler-item22",NA,NA,"filler"
"subj30",12,677,"rock","filler-item22",NA,NA,"filler"
"subj30",13,615,"star.","filler-item22",NA,NA,"filler"
"subj30",1,395,"The","filler-item6",NA,NA,"filler"
"subj30",2,630,"surgeons","filler-item6",NA,NA,"filler"
"subj30",3,475,"did","filler-item6",NA,NA,"filler"
"subj30",4,580,"the","filler-item6",NA,NA,"filler"
"subj30",5,615,"operation","filler-item6",NA,NA,"filler"
"subj30",6,515,"early","filler-item6",NA,NA,"filler"
"subj30",7,400,"in","filler-item6",NA,NA,"filler"
"subj30",8,425,"the","filler-item6",NA,NA,"filler"
"subj30",9,495,"morning.","filler-item6",NA,NA,"filler"
"subj30",1,455,"Each","filler-item10",NA,NA,"filler"
"subj30",2,500,"cowboy","filler-item10",NA,NA,"filler"
"subj30",3,420,"in","filler-item10",NA,NA,"filler"
"subj30",4,480,"western","filler-item10",NA,NA,"filler"
"subj30",5,495,"movies","filler-item10",NA,NA,"filler"
"subj30",6,465,"was","filler-item10",NA,NA,"filler"
"subj30",7,465,"played","filler-item10",NA,NA,"filler"
"subj30",8,475,"by","filler-item10",NA,NA,"filler"
"subj30",9,445,"a","filler-item10",NA,NA,"filler"
"subj30",10,480,"real","filler-item10",NA,NA,"filler"
"subj30",11,555,"cowboy","filler-item10",NA,NA,"filler"
"subj30",12,455,"in","filler-item10",NA,NA,"filler"
"subj30",13,460,"the","filler-item10",NA,NA,"filler"
"subj30",14,1040,"seventies.","filler-item10",NA,NA,"filler"
"subj30",1,445,"The","filler-item27",NA,NA,"filler"
"subj30",2,550,"speculators","filler-item27",NA,NA,"filler"
"subj30",3,1040,"bled","filler-item27",NA,NA,"filler"
"subj30",4,600,"their","filler-item27",NA,NA,"filler"
"subj30",5,622,"clients","filler-item27",NA,NA,"filler"
"subj30",6,796,"dry","filler-item27",NA,NA,"filler"
"subj30",7,636,"before","filler-item27",NA,NA,"filler"
"subj30",8,767,"the","filler-item27",NA,NA,"filler"
"subj30",9,625,"market","filler-item27",NA,NA,"filler"
"subj30",10,613,"crashed.","filler-item27",NA,NA,"filler"
"subj30",1,348,"An","filler-item17",NA,NA,"filler"
"subj30",2,449,"archer","filler-item17",NA,NA,"filler"
"subj30",3,484,"took","filler-item17",NA,NA,"filler"
"subj30",4,443,"out","filler-item17",NA,NA,"filler"
"subj30",5,434,"his","filler-item17",NA,NA,"filler"
"subj30",6,431,"bow","filler-item17",NA,NA,"filler"
"subj30",7,349,"and","filler-item17",NA,NA,"filler"
"subj30",8,390,"shot","filler-item17",NA,NA,"filler"
"subj30",9,429,"the","filler-item17",NA,NA,"filler"
"subj30",10,449,"bird","filler-item17",NA,NA,"filler"
"subj30",11,611,"dead.","filler-item17",NA,NA,"filler"
"subj30",1,412,"The","filler-item12",NA,NA,"filler"
"subj30",2,433,"mother","filler-item12",NA,NA,"filler"
"subj30",3,416,"cat","filler-item12",NA,NA,"filler"
"subj30",4,455,"licked","filler-item12",NA,NA,"filler"
"subj30",5,389,"the","filler-item12",NA,NA,"filler"
"subj30",6,425,"kittens","filler-item12",NA,NA,"filler"
"subj30",7,429,"clean","filler-item12",NA,NA,"filler"
"subj30",8,447,"very","filler-item12",NA,NA,"filler"
"subj30",9,634,"often.","filler-item12",NA,NA,"filler"
"subj30",1,335,"The","filler-item2",NA,NA,"filler"
"subj30",2,375,"burglar","filler-item2",NA,NA,"filler"
"subj30",3,391,"stole","filler-item2",NA,NA,"filler"
"subj30",4,340,"the","filler-item2",NA,NA,"filler"
"subj30",5,405,"Picasso","filler-item2",NA,NA,"filler"
"subj30",6,500,"painting","filler-item2",NA,NA,"filler"
"subj30",7,420,"two","filler-item2",NA,NA,"filler"
"subj30",8,455,"days","filler-item2",NA,NA,"filler"
"subj30",9,575,"ago.","filler-item2",NA,NA,"filler"
"subj30",1,455,"An","filler-item25",NA,NA,"filler"
"subj30",2,500,"online","filler-item25",NA,NA,"filler"
"subj30",3,575,"bookstore","filler-item25",NA,NA,"filler"
"subj30",4,565,"decided","filler-item25",NA,NA,"filler"
"subj30",5,515,"to","filler-item25",NA,NA,"filler"
"subj30",6,575,"ship","filler-item25",NA,NA,"filler"
"subj30",7,540,"each","filler-item25",NA,NA,"filler"
"subj30",8,465,"of","filler-item25",NA,NA,"filler"
"subj30",9,625,"its","filler-item25",NA,NA,"filler"
"subj30",10,575,"books","filler-item25",NA,NA,"filler"
"subj30",11,631,"free","filler-item25",NA,NA,"filler"
"subj30",12,510,"of","filler-item25",NA,NA,"filler"
"subj30",13,580,"charge.","filler-item25",NA,NA,"filler"
"subj30",1,315,"The","filler-item4",NA,NA,"filler"
"subj30",2,380,"gardener","filler-item4",NA,NA,"filler"
"subj30",3,401,"grew","filler-item4",NA,NA,"filler"
"subj30",4,385,"the","filler-item4",NA,NA,"filler"
"subj30",5,490,"vegetables","filler-item4",NA,NA,"filler"
"subj30",6,430,"plump","filler-item4",NA,NA,"filler"
"subj30",7,430,"every","filler-item4",NA,NA,"filler"
"subj30",8,450,"season.","filler-item4",NA,NA,"filler"
"subj30",1,406,"The","filler-item13",NA,NA,"filler"
"subj30",2,461,"artists","filler-item13",NA,NA,"filler"
"subj30",3,450,"painted","filler-item13",NA,NA,"filler"
"subj30",4,513,"themselves","filler-item13",NA,NA,"filler"
"subj30",5,527,"green","filler-item13",NA,NA,"filler"
"subj30",6,469,"to","filler-item13",NA,NA,"filler"
"subj30",7,432,"express","filler-item13",NA,NA,"filler"
"subj30",8,430,"their","filler-item13",NA,NA,"filler"
"subj30",9,505,"support","filler-item13",NA,NA,"filler"
"subj30",10,609,"to","filler-item13",NA,NA,"filler"
"subj30",11,764,"ecologists.","filler-item13",NA,NA,"filler"
"subj30",1,426,"The","filler-item3",NA,NA,"filler"
"subj30",2,516,"flight","filler-item3",NA,NA,"filler"
"subj30",3,600,"attendant","filler-item3",NA,NA,"filler"
"subj30",4,531,"retired","filler-item3",NA,NA,"filler"
"subj30",5,475,"two","filler-item3",NA,NA,"filler"
"subj30",6,534,"months","filler-item3",NA,NA,"filler"
"subj30",7,527,"ago.","filler-item3",NA,NA,"filler"
"subj30",1,360,"The","filler-item5",NA,NA,"filler"
"subj30",2,470,"nannies","filler-item5",NA,NA,"filler"
"subj30",3,480,"punished","filler-item5",NA,NA,"filler"
"subj30",4,480,"each","filler-item5",NA,NA,"filler"
"subj30",5,875,"hyperactive","filler-item5",NA,NA,"filler"
"subj30",6,550,"child","filler-item5",NA,NA,"filler"
"subj30",7,1150,"yesterday.","filler-item5",NA,NA,"filler"
"subj30",1,400,"Each","filler-item7",NA,NA,"filler"
"subj30",2,395,"of","filler-item7",NA,NA,"filler"
"subj30",3,396,"John's","filler-item7",NA,NA,"filler"
"subj30",4,427,"friends","filler-item7",NA,NA,"filler"
"subj30",5,415,"came","filler-item7",NA,NA,"filler"
"subj30",6,391,"to","filler-item7",NA,NA,"filler"
"subj30",7,404,"his","filler-item7",NA,NA,"filler"
"subj30",8,471,"wedding","filler-item7",NA,NA,"filler"
"subj30",9,467,"last","filler-item7",NA,NA,"filler"
"subj30",10,608,"April.","filler-item7",NA,NA,"filler"
"subj30",1,340,"A","filler-item21",NA,NA,"filler"
"subj30",2,468,"priest","filler-item21",NA,NA,"filler"
"subj30",3,401,"decided","filler-item21",NA,NA,"filler"
"subj30",4,387,"to","filler-item21",NA,NA,"filler"
"subj30",5,426,"leave","filler-item21",NA,NA,"filler"
"subj30",6,436,"his","filler-item21",NA,NA,"filler"
"subj30",7,513,"parish","filler-item21",NA,NA,"filler"
"subj30",8,446,"because","filler-item21",NA,NA,"filler"
"subj30",9,402,"he","filler-item21",NA,NA,"filler"
"subj30",10,412,"was","filler-item21",NA,NA,"filler"
"subj30",11,501,"unhappy","filler-item21",NA,NA,"filler"
"subj30",12,424,"with","filler-item21",NA,NA,"filler"
"subj30",13,413,"the","filler-item21",NA,NA,"filler"
"subj30",14,439,"local","filler-item21",NA,NA,"filler"
"subj30",15,884,"church-goers.","filler-item21",NA,NA,"filler"
"subj30",9,410,"end","item16","each","respred","experiment"
"subj30",8,415,"the","item18","each","nopred","experiment"
"subj30",8,391,"any","item11","every","nopred","experiment"
"subj30",8,431,"the","item15","every","nopred","experiment"
"subj30",8,440,"by","item10","each","nopred","experiment"
"subj30",10,549,"trip","item13","every","respred","experiment"
"subj30",9,470,"workshop","item8","each","respred","experiment"
"subj30",8,470,"to","item6","each","nopred","experiment"
"subj30",9,563,"instructor","item9","every","respred","experiment"
"subj30",9,615,"regulations","item12","each","respred","experiment"
"subj30",8,465,"last","item3","every","nopred","experiment"
"subj30",9,377,"to","item1","every","respred","experiment"
"subj30",9,360,"to","item5","every","respred","experiment"
"subj30",8,640,"break.","item7","every","nopred","experiment"
"subj30",8,459,"the","item14","each","nopred","experiment"
"subj30",8,427,"about","item2","each","nopred","experiment"
"subj30",9,455,"very","item17","every","respred","experiment"
"subj30",9,432,"popular","item4","each","respred","experiment"
"subj32",1,383,"All","filler-item16",NA,NA,"filler"
"subj32",2,488,"insects","filler-item16",NA,NA,"filler"
"subj32",3,473,"studied","filler-item16",NA,NA,"filler"
"subj32",4,615,"in","filler-item16",NA,NA,"filler"
"subj32",5,552,"the","filler-item16",NA,NA,"filler"
"subj32",6,624,"lab","filler-item16",NA,NA,"filler"
"subj32",7,568,"here","filler-item16",NA,NA,"filler"
"subj32",8,679,"have","filler-item16",NA,NA,"filler"
"subj32",9,897,"potentially","filler-item16",NA,NA,"filler"
"subj32",10,680,"fatal","filler-item16",NA,NA,"filler"
"subj32",11,857,"poisons.","filler-item16",NA,NA,"filler"
"subj32",1,512,"Last","filler-item22",NA,NA,"filler"
"subj32",2,512,"summer%2C","filler-item22",NA,NA,"filler"
"subj32",3,576,"only","filler-item22",NA,NA,"filler"
"subj32",4,560,"one","filler-item22",NA,NA,"filler"
"subj32",5,528,"journalist","filler-item22",NA,NA,"filler"
"subj32",6,608,"was","filler-item22",NA,NA,"filler"
"subj32",7,568,"allowed","filler-item22",NA,NA,"filler"
"subj32",8,552,"to","filler-item22",NA,NA,"filler"
"subj32",9,776,"interview","filler-item22",NA,NA,"filler"
"subj32",10,552,"each","filler-item22",NA,NA,"filler"
"subj32",11,552,"famous","filler-item22",NA,NA,"filler"
"subj32",12,488,"rock","filler-item22",NA,NA,"filler"
"subj32",13,768,"star.","filler-item22",NA,NA,"filler"
"subj32",1,448,"No","filler-item18",NA,NA,"filler"
"subj32",2,592,"tornadoes","filler-item18",NA,NA,"filler"
"subj32",3,728,"threatened","filler-item18",NA,NA,"filler"
"subj32",4,616,"more","filler-item18",NA,NA,"filler"
"subj32",5,624,"than","filler-item18",NA,NA,"filler"
"subj32",6,576,"two","filler-item18",NA,NA,"filler"
"subj32",7,560,"villages","filler-item18",NA,NA,"filler"
"subj32",8,496,"last","filler-item18",NA,NA,"filler"
"subj32",9,536,"year.","filler-item18",NA,NA,"filler"
"subj32",1,432,"Every","filler-item11",NA,NA,"filler"
"subj32",2,488,"violin","filler-item11",NA,NA,"filler"
"subj32",3,559,"in","filler-item11",NA,NA,"filler"
"subj32",4,537,"this","filler-item11",NA,NA,"filler"
"subj32",5,512,"orchestra","filler-item11",NA,NA,"filler"
"subj32",6,527,"is","filler-item11",NA,NA,"filler"
"subj32",7,568,"made","filler-item11",NA,NA,"filler"
"subj32",8,505,"by","filler-item11",NA,NA,"filler"
"subj32",9,536,"European","filler-item11",NA,NA,"filler"
"subj32",10,671,"craftsmen.","filler-item11",NA,NA,"filler"
"subj32",1,408,"Each","filler-item7",NA,NA,"filler"
"subj32",2,480,"of","filler-item7",NA,NA,"filler"
"subj32",3,480,"John's","filler-item7",NA,NA,"filler"
"subj32",4,464,"friends","filler-item7",NA,NA,"filler"
"subj32",5,544,"came","filler-item7",NA,NA,"filler"
"subj32",6,528,"to","filler-item7",NA,NA,"filler"
"subj32",7,552,"his","filler-item7",NA,NA,"filler"
"subj32",8,520,"wedding","filler-item7",NA,NA,"filler"
"subj32",9,512,"last","filler-item7",NA,NA,"filler"
"subj32",10,592,"April.","filler-item7",NA,NA,"filler"
"subj32",1,464,"The","filler-item6",NA,NA,"filler"
"subj32",2,440,"surgeons","filler-item6",NA,NA,"filler"
"subj32",3,463,"did","filler-item6",NA,NA,"filler"
"subj32",4,448,"the","filler-item6",NA,NA,"filler"
"subj32",5,505,"operation","filler-item6",NA,NA,"filler"
"subj32",6,576,"early","filler-item6",NA,NA,"filler"
"subj32",7,432,"in","filler-item6",NA,NA,"filler"
"subj32",8,448,"the","filler-item6",NA,NA,"filler"
"subj32",9,327,"morning.","filler-item6",NA,NA,"filler"
"subj32",1,328,"A","filler-item9",NA,NA,"filler"
"subj32",2,328,"kid","filler-item9",NA,NA,"filler"
"subj32",3,248,"broke","filler-item9",NA,NA,"filler"
"subj32",4,824,"his","filler-item9",NA,NA,"filler"
"subj32",5,344,"piggy","filler-item9",NA,NA,"filler"
"subj32",6,384,"bank","filler-item9",NA,NA,"filler"
"subj32",7,392,"open","filler-item9",NA,NA,"filler"
"subj32",8,648,"and","filler-item9",NA,NA,"filler"
"subj32",9,552,"collected","filler-item9",NA,NA,"filler"
"subj32",10,360,"all","filler-item9",NA,NA,"filler"
"subj32",11,336,"his","filler-item9",NA,NA,"filler"
"subj32",12,632,"treasures.","filler-item9",NA,NA,"filler"
"subj32",1,336,"An","filler-item25",NA,NA,"filler"
"subj32",2,392,"online","filler-item25",NA,NA,"filler"
"subj32",3,360,"bookstore","filler-item25",NA,NA,"filler"
"subj32",4,456,"decided","filler-item25",NA,NA,"filler"
"subj32",5,448,"to","filler-item25",NA,NA,"filler"
"subj32",6,457,"ship","filler-item25",NA,NA,"filler"
"subj32",7,415,"each","filler-item25",NA,NA,"filler"
"subj32",8,448,"of","filler-item25",NA,NA,"filler"
"subj32",9,360,"its","filler-item25",NA,NA,"filler"
"subj32",10,432,"books","filler-item25",NA,NA,"filler"
"subj32",11,408,"free","filler-item25",NA,NA,"filler"
"subj32",12,432,"of","filler-item25",NA,NA,"filler"
"subj32",13,512,"charge.","filler-item25",NA,NA,"filler"
"subj32",1,336,"The","filler-item12",NA,NA,"filler"
"subj32",2,320,"mother","filler-item12",NA,NA,"filler"
"subj32",3,400,"cat","filler-item12",NA,NA,"filler"
"subj32",4,376,"licked","filler-item12",NA,NA,"filler"
"subj32",5,336,"the","filler-item12",NA,NA,"filler"
"subj32",6,848,"kittens","filler-item12",NA,NA,"filler"
"subj32",7,344,"clean","filler-item12",NA,NA,"filler"
"subj32",8,360,"very","filler-item12",NA,NA,"filler"
"subj32",9,816,"often.","filler-item12",NA,NA,"filler"
"subj32",1,271,"Every","filler-item15",NA,NA,"filler"
"subj32",2,240,"gadget","filler-item15",NA,NA,"filler"
"subj32",3,280,"patented","filler-item15",NA,NA,"filler"
"subj32",4,336,"by","filler-item15",NA,NA,"filler"
"subj32",5,304,"this","filler-item15",NA,NA,"filler"
"subj32",6,353,"inventor","filler-item15",NA,NA,"filler"
"subj32",7,296,"proved","filler-item15",NA,NA,"filler"
"subj32",8,416,"very","filler-item15",NA,NA,"filler"
"subj32",9,431,"useful","filler-item15",NA,NA,"filler"
"subj32",1,240,"The","filler-item3",NA,NA,"filler"
"subj32",2,264,"flight","filler-item3",NA,NA,"filler"
"subj32",3,264,"attendant","filler-item3",NA,NA,"filler"
"subj32",4,296,"retired","filler-item3",NA,NA,"filler"
"subj32",5,320,"two","filler-item3",NA,NA,"filler"
"subj32",6,400,"months","filler-item3",NA,NA,"filler"
"subj32",7,448,"ago.","filler-item3",NA,NA,"filler"
"subj32",1,216,"The","filler-item27",NA,NA,"filler"
"subj32",2,200,"speculators","filler-item27",NA,NA,"filler"
"subj32",3,192,"bled","filler-item27",NA,NA,"filler"
"subj32",4,184,"their","filler-item27",NA,NA,"filler"
"subj32",5,200,"clients","filler-item27",NA,NA,"filler"
"subj32",6,400,"dry","filler-item27",NA,NA,"filler"
